Estado civil;Faixa etária;Grau de instrução;Município;Quantidade de eleitores
SEPARADO JUDICIALMENTE;80 a 84 anos;ENSINO FUNDAMENTAL INCOMPLETO;PATOS;6
SEPARADO JUDICIALMENTE;80 a 84 anos;ENSINO FUNDAMENTAL INCOMPLETO;PEDRAS DE FOGO;1
SEPARADO JUDICIALMENTE;80 a 84 anos;ENSINO FUNDAMENTAL INCOMPLETO;POCINHOS;1
SEPARADO JUDICIALMENTE;80 a 84 anos;ENSINO FUNDAMENTAL INCOMPLETO;PUXINANÃ;3
SEPARADO JUDICIALMENTE;80 a 84 anos;ENSINO FUNDAMENTAL INCOMPLETO;QUEIMADAS;1
SEPARADO JUDICIALMENTE;80 a 84 anos;ENSINO FUNDAMENTAL INCOMPLETO;SANTA HELENA;2
SEPARADO JUDICIALMENTE;80 a 84 anos;ENSINO FUNDAMENTAL INCOMPLETO;SERRA BRANCA;1
SEPARADO JUDICIALMENTE;80 a 84 anos;ENSINO FUNDAMENTAL INCOMPLETO;SERRA REDONDA;1
SEPARADO JUDICIALMENTE;80 a 84 anos;ENSINO FUNDAMENTAL INCOMPLETO;SOUSA;1
SEPARADO JUDICIALMENTE;80 a 84 anos;ENSINO FUNDAMENTAL INCOMPLETO;SÃO BENTO;1
SEPARADO JUDICIALMENTE;80 a 84 anos;ENSINO FUNDAMENTAL INCOMPLETO;SÃO JOSÉ DE CAIANA;1
SEPARADO JUDICIALMENTE;80 a 84 anos;ENSINO FUNDAMENTAL INCOMPLETO;SÃO JOSÉ DO BONFIM;1
SEPARADO JUDICIALMENTE;80 a 84 anos;ENSINO FUNDAMENTAL INCOMPLETO;SÃO JOSÉ DO SABUGI;1
SEPARADO JUDICIALMENTE;80 a 84 anos;ENSINO FUNDAMENTAL INCOMPLETO;SÃO JOÃO DO RIO DO PEIXE;1
SEPARADO JUDICIALMENTE;80 a 84 anos;ENSINO FUNDAMENTAL INCOMPLETO;SÃO MAMEDE;1
SEPARADO JUDICIALMENTE;80 a 84 anos;ENSINO FUNDAMENTAL INCOMPLETO;TAPEROÁ;1
SEPARADO JUDICIALMENTE;80 a 84 anos;ENSINO FUNDAMENTAL INCOMPLETO;TRIUNFO;1
SEPARADO JUDICIALMENTE;80 a 84 anos;ENSINO FUNDAMENTAL INCOMPLETO;ÁGUA BRANCA;2
SEPARADO JUDICIALMENTE;80 a 84 anos;ENSINO MÉDIO COMPLETO;AGUIAR;1
SEPARADO JUDICIALMENTE;80 a 84 anos;ENSINO MÉDIO COMPLETO;CABEDELO;2
SEPARADO JUDICIALMENTE;80 a 84 anos;ENSINO MÉDIO COMPLETO;CACIMBA DE DENTRO;1
SEPARADO JUDICIALMENTE;80 a 84 anos;ENSINO MÉDIO COMPLETO;CAMPINA GRANDE;8
SEPARADO JUDICIALMENTE;80 a 84 anos;ENSINO MÉDIO COMPLETO;ITABAIANA;1
SEPARADO JUDICIALMENTE;80 a 84 anos;ENSINO MÉDIO COMPLETO;ITAPORANGA;2
SEPARADO JUDICIALMENTE;80 a 84 anos;ENSINO MÉDIO COMPLETO;JOÃO PESSOA;19
SEPARADO JUDICIALMENTE;80 a 84 anos;ENSINO MÉDIO COMPLETO;JUAZEIRINHO;1
SEPARADO JUDICIALMENTE;80 a 84 anos;ENSINO MÉDIO COMPLETO;JURU;1
SEPARADO JUDICIALMENTE;80 a 84 anos;ENSINO MÉDIO COMPLETO;PATOS;1
SEPARADO JUDICIALMENTE;80 a 84 anos;ENSINO MÉDIO COMPLETO;SANTA RITA;1
SEPARADO JUDICIALMENTE;80 a 84 anos;ENSINO MÉDIO COMPLETO;SOUSA;2
SEPARADO JUDICIALMENTE;80 a 84 anos;ENSINO MÉDIO COMPLETO;TACIMA;1
SEPARADO JUDICIALMENTE;80 a 84 anos;ENSINO MÉDIO INCOMPLETO;CAMPINA GRANDE;1
SEPARADO JUDICIALMENTE;80 a 84 anos;ENSINO MÉDIO INCOMPLETO;CONCEIÇÃO;1
SEPARADO JUDICIALMENTE;80 a 84 anos;ENSINO MÉDIO INCOMPLETO;JOÃO PESSOA;4
SEPARADO JUDICIALMENTE;80 a 84 anos;ENSINO MÉDIO INCOMPLETO;LIVRAMENTO;1
SEPARADO JUDICIALMENTE;80 a 84 anos;ENSINO MÉDIO INCOMPLETO;PRINCESA ISABEL;1
SEPARADO JUDICIALMENTE;80 a 84 anos;ENSINO MÉDIO INCOMPLETO;SÃO BENTO;1
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;ALAGOA GRANDE;2
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;ALAGOA NOVA;2
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;ALCANTIL;1
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;APARECIDA;1
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;ARARA;1
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;AREIA;5
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;AROEIRAS;1
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;ASSUNÇÃO;2
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;BANANEIRAS;1
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;BARRA DE SANTA ROSA;3
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;BAYEUX;1
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;BELÉM;3
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;BOM JESUS;2
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;BONITO DE SANTA FÉ;3
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;BOQUEIRÃO;2
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;BORBOREMA;1
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;BREJO DOS SANTOS;1
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;CABEDELO;3
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;CACHOEIRA DOS ÍNDIOS;2
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;CACIMBA DE DENTRO;3
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;CACIMBAS;1
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;CAJAZEIRAS;6
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;CALDAS BRANDÃO;1
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;CAMPINA GRANDE;24
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;CATOLÉ DO ROCHA;4
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;CATURITÉ;1
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;CONCEIÇÃO;1
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;CONGO;2
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;COREMAS;1
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;CUITÉ;3
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;CUITÉ DE MAMANGUAPE;1
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;ESPERANÇA;4
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;FAGUNDES;2
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;GADO BRAVO;1
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;GUARABIRA;6
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;GURINHÉM;1
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;ITABAIANA;3
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;ITATUBA;1
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;JACARAÚ;2
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;JOÃO PESSOA;21
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;JUAZEIRINHO;1
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;JURIPIRANGA;1
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;JURU;2
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;LAGOA DE DENTRO;3
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;LAGOA SECA;3
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;LIVRAMENTO;1
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;LUCENA;1
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;MARCAÇÃO;1
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;MASSARANDUBA;1
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;MOGEIRO;3
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;MULUNGU;1
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;MÃE D'ÁGUA;2
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;NAZAREZINHO;1
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;NOVA FLORESTA;1
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;OURO VELHO;1
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;PATOS;11
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;PEDRAS DE FOGO;2
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;PIANCÓ;2
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;PICUÍ;1
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;PILAR;1
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;PILÕEZINHOS;1
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;PIRPIRITUBA;1
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;POMBAL;3
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;PRATA;2
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;PRINCESA ISABEL;4
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;PUXINANÃ;1
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;QUEIMADAS;1
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;REMÍGIO;2
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;RIACHO DOS CAVALOS;2
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;RIACHÃO DO POÇO;1
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;SANTA CRUZ;1
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;SANTA HELENA;2
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;SANTA LUZIA;2
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;SANTA RITA;5
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;SANTA TERESINHA;1
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;SAPÉ;3
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;SERRA BRANCA;3
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;SERRA REDONDA;2
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;SOLÂNEA;3
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;SOUSA;3
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;SUMÉ;9
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;SÃO BENTO;3
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;SÃO JOSÉ DE PIRANHAS;2
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;SÃO JOSÉ DO BONFIM;1
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;SÃO JOSÉ DO SABUGI;1
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;SÃO JOÃO DO CARIRI;1
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;SÃO MAMEDE;2
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;SÃO SEBASTIÃO DE LAGOA DE ROÇA;2
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;SÃO VICENTE DO SERIDÓ;1
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;TAPEROÁ;1
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;TAVARES;2
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;TEIXEIRA;2
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;TRIUNFO;1
SEPARADO JUDICIALMENTE;80 a 84 anos;LÊ E ESCREVE;UIRAÚNA;1
SEPARADO JUDICIALMENTE;80 a 84 anos;SUPERIOR COMPLETO;ARARUNA;1
SEPARADO JUDICIALMENTE;80 a 84 anos;SUPERIOR COMPLETO;CABEDELO;3
SEPARADO JUDICIALMENTE;80 a 84 anos;SUPERIOR COMPLETO;CAMPINA GRANDE;10
SEPARADO JUDICIALMENTE;80 a 84 anos;SUPERIOR COMPLETO;CUITÉ;1
SEPARADO JUDICIALMENTE;80 a 84 anos;SUPERIOR COMPLETO;JOÃO PESSOA;36
SEPARADO JUDICIALMENTE;80 a 84 anos;SUPERIOR COMPLETO;LAGOA SECA;1
SEPARADO JUDICIALMENTE;80 a 84 anos;SUPERIOR COMPLETO;MAMANGUAPE;1
SEPARADO JUDICIALMENTE;80 a 84 anos;SUPERIOR COMPLETO;SUMÉ;1
SEPARADO JUDICIALMENTE;80 a 84 anos;SUPERIOR INCOMPLETO;JOÃO PESSOA;4
SEPARADO JUDICIALMENTE;85 a 89 anos;ANALFABETO;ALAGOA NOVA;3
SEPARADO JUDICIALMENTE;85 a 89 anos;ANALFABETO;ARARA;1
SEPARADO JUDICIALMENTE;85 a 89 anos;ANALFABETO;AROEIRAS;1
SEPARADO JUDICIALMENTE;85 a 89 anos;ANALFABETO;BAYEUX;2
SEPARADO JUDICIALMENTE;85 a 89 anos;ANALFABETO;BELÉM;1
SEPARADO JUDICIALMENTE;85 a 89 anos;ANALFABETO;BOM SUCESSO;1
SEPARADO JUDICIALMENTE;85 a 89 anos;ANALFABETO;CABEDELO;1
SEPARADO JUDICIALMENTE;85 a 89 anos;ANALFABETO;CAIÇARA;1
SEPARADO JUDICIALMENTE;85 a 89 anos;ANALFABETO;CAJAZEIRAS;1
SEPARADO JUDICIALMENTE;85 a 89 anos;ANALFABETO;CAMPINA GRANDE;2
SEPARADO JUDICIALMENTE;85 a 89 anos;ANALFABETO;CATOLÉ DO ROCHA;1
SEPARADO JUDICIALMENTE;85 a 89 anos;ANALFABETO;CONDE;1
SEPARADO JUDICIALMENTE;85 a 89 anos;ANALFABETO;CUITÉ;1
SEPARADO JUDICIALMENTE;85 a 89 anos;ANALFABETO;DAMIÃO;1
SEPARADO JUDICIALMENTE;85 a 89 anos;ANALFABETO;INGÁ;1
SEPARADO JUDICIALMENTE;85 a 89 anos;ANALFABETO;ITABAIANA;1
SEPARADO JUDICIALMENTE;85 a 89 anos;ANALFABETO;ITAPOROROCA;1
SEPARADO JUDICIALMENTE;85 a 89 anos;ANALFABETO;JOÃO PESSOA;2
SEPARADO JUDICIALMENTE;85 a 89 anos;ANALFABETO;MAMANGUAPE;1
SEPARADO JUDICIALMENTE;85 a 89 anos;ANALFABETO;MARI;2
SEPARADO JUDICIALMENTE;85 a 89 anos;ANALFABETO;MONTEIRO;1
SEPARADO JUDICIALMENTE;85 a 89 anos;ANALFABETO;MÃE D'ÁGUA;1
SEPARADO JUDICIALMENTE;85 a 89 anos;ANALFABETO;NOVA FLORESTA;2
SEPARADO JUDICIALMENTE;85 a 89 anos;ANALFABETO;OLIVEDOS;1
SEPARADO JUDICIALMENTE;85 a 89 anos;ANALFABETO;PATOS;1
SEPARADO JUDICIALMENTE;85 a 89 anos;ANALFABETO;PEDRO RÉGIS;1
SEPARADO JUDICIALMENTE;85 a 89 anos;ANALFABETO;PILÕES;2
SEPARADO JUDICIALMENTE;85 a 89 anos;ANALFABETO;PIRPIRITUBA;1
SEPARADO JUDICIALMENTE;85 a 89 anos;ANALFABETO;POMBAL;1
SEPARADO JUDICIALMENTE;85 a 89 anos;ANALFABETO;POÇO DANTAS;1
SEPARADO JUDICIALMENTE;85 a 89 anos;ANALFABETO;REMÍGIO;1
SEPARADO JUDICIALMENTE;85 a 89 anos;ANALFABETO;SALGADINHO;1
SEPARADO JUDICIALMENTE;85 a 89 anos;ANALFABETO;SANTA CRUZ;2
SEPARADO JUDICIALMENTE;85 a 89 anos;ANALFABETO;SANTA RITA;2
SEPARADO JUDICIALMENTE;85 a 89 anos;ANALFABETO;SOLEDADE;1
SEPARADO JUDICIALMENTE;85 a 89 anos;ANALFABETO;SOUSA;2
SEPARADO JUDICIALMENTE;85 a 89 anos;ANALFABETO;SUMÉ;1
SEPARADO JUDICIALMENTE;85 a 89 anos;ANALFABETO;SÃO JOÃO DO RIO DO PEIXE;1
SEPARADO JUDICIALMENTE;85 a 89 anos;ANALFABETO;SÃO JOÃO DO TIGRE;1
SEPARADO JUDICIALMENTE;85 a 89 anos;ANALFABETO;SÃO MIGUEL DE TAIPU;1
SEPARADO JUDICIALMENTE;85 a 89 anos;ANALFABETO;SÃO SEBASTIÃO DE LAGOA DE ROÇA;1
SEPARADO JUDICIALMENTE;85 a 89 anos;ANALFABETO;SÃO VICENTE DO SERIDÓ;1
SEPARADO JUDICIALMENTE;85 a 89 anos;ANALFABETO;TAVARES;2
SEPARADO JUDICIALMENTE;85 a 89 anos;ENSINO FUNDAMENTAL COMPLETO;BAYEUX;1
SEPARADO JUDICIALMENTE;85 a 89 anos;ENSINO FUNDAMENTAL COMPLETO;CAMPINA GRANDE;5
SEPARADO JUDICIALMENTE;85 a 89 anos;ENSINO FUNDAMENTAL COMPLETO;CONDE;1
SEPARADO JUDICIALMENTE;85 a 89 anos;ENSINO FUNDAMENTAL COMPLETO;ESPERANÇA;1
SEPARADO JUDICIALMENTE;85 a 89 anos;ENSINO FUNDAMENTAL COMPLETO;GUARABIRA;1
SEPARADO JUDICIALMENTE;85 a 89 anos;ENSINO FUNDAMENTAL COMPLETO;JOÃO PESSOA;5
SEPARADO JUDICIALMENTE;85 a 89 anos;ENSINO FUNDAMENTAL COMPLETO;SOLÂNEA;1
SEPARADO JUDICIALMENTE;85 a 89 anos;ENSINO FUNDAMENTAL COMPLETO;SÃO SEBASTIÃO DE LAGOA DE ROÇA;1
SEPARADO JUDICIALMENTE;85 a 89 anos;ENSINO FUNDAMENTAL COMPLETO;TAVARES;1
SEPARADO JUDICIALMENTE;85 a 89 anos;ENSINO FUNDAMENTAL INCOMPLETO;AMPARO;1
SEPARADO JUDICIALMENTE;85 a 89 anos;ENSINO FUNDAMENTAL INCOMPLETO;BARRA DE SÃO MIGUEL;1
SEPARADO JUDICIALMENTE;85 a 89 anos;ENSINO FUNDAMENTAL INCOMPLETO;BAYEUX;1
SEPARADO JUDICIALMENTE;85 a 89 anos;ENSINO FUNDAMENTAL INCOMPLETO;BOA VISTA;1
SEPARADO JUDICIALMENTE;85 a 89 anos;ENSINO FUNDAMENTAL INCOMPLETO;CABEDELO;1
SEPARADO JUDICIALMENTE;85 a 89 anos;ENSINO FUNDAMENTAL INCOMPLETO;CAJAZEIRAS;2
SEPARADO JUDICIALMENTE;85 a 89 anos;ENSINO FUNDAMENTAL INCOMPLETO;CAMPINA GRANDE;4
SEPARADO JUDICIALMENTE;85 a 89 anos;ENSINO FUNDAMENTAL INCOMPLETO;CATINGUEIRA;1
SEPARADO JUDICIALMENTE;85 a 89 anos;ENSINO FUNDAMENTAL INCOMPLETO;CRUZ DO ESPÍRITO SANTO;1
SEPARADO JUDICIALMENTE;85 a 89 anos;ENSINO FUNDAMENTAL INCOMPLETO;CUITÉ;1
SEPARADO JUDICIALMENTE;85 a 89 anos;ENSINO FUNDAMENTAL INCOMPLETO;DESTERRO;1
SEPARADO JUDICIALMENTE;85 a 89 anos;ENSINO FUNDAMENTAL INCOMPLETO;ESPERANÇA;2
SEPARADO JUDICIALMENTE;85 a 89 anos;ENSINO FUNDAMENTAL INCOMPLETO;JOÃO PESSOA;18
SEPARADO JUDICIALMENTE;85 a 89 anos;ENSINO FUNDAMENTAL INCOMPLETO;JURU;1
SEPARADO JUDICIALMENTE;85 a 89 anos;ENSINO FUNDAMENTAL INCOMPLETO;MALTA;1
SEPARADO JUDICIALMENTE;85 a 89 anos;ENSINO FUNDAMENTAL INCOMPLETO;MONTEIRO;1
SEPARADO JUDICIALMENTE;85 a 89 anos;ENSINO FUNDAMENTAL INCOMPLETO;NOVA FLORESTA;1
SEPARADO JUDICIALMENTE;85 a 89 anos;ENSINO FUNDAMENTAL INCOMPLETO;PATOS;1
SEPARADO JUDICIALMENTE;85 a 89 anos;ENSINO FUNDAMENTAL INCOMPLETO;SANTA RITA;1
SEPARADO JUDICIALMENTE;85 a 89 anos;ENSINO FUNDAMENTAL INCOMPLETO;SERRA BRANCA;1
SEPARADO JUDICIALMENTE;85 a 89 anos;ENSINO FUNDAMENTAL INCOMPLETO;SOLÂNEA;1
SEPARADO JUDICIALMENTE;85 a 89 anos;ENSINO FUNDAMENTAL INCOMPLETO;SUMÉ;1
SEPARADO JUDICIALMENTE;85 a 89 anos;ENSINO FUNDAMENTAL INCOMPLETO;SÃO JOSÉ DE ESPINHARAS;1
SEPARADO JUDICIALMENTE;85 a 89 anos;ENSINO MÉDIO COMPLETO;CABEDELO;3
SEPARADO JUDICIALMENTE;85 a 89 anos;ENSINO MÉDIO COMPLETO;CAJAZEIRAS;1
SEPARADO JUDICIALMENTE;85 a 89 anos;ENSINO MÉDIO COMPLETO;CAMPINA GRANDE;2
SEPARADO JUDICIALMENTE;85 a 89 anos;ENSINO MÉDIO COMPLETO;JOÃO PESSOA;7
SEPARADO JUDICIALMENTE;85 a 89 anos;ENSINO MÉDIO INCOMPLETO;CAMPINA GRANDE;3
SEPARADO JUDICIALMENTE;85 a 89 anos;ENSINO MÉDIO INCOMPLETO;JOÃO PESSOA;1
SEPARADO JUDICIALMENTE;85 a 89 anos;LÊ E ESCREVE;ALAGOA NOVA;1
SEPARADO JUDICIALMENTE;85 a 89 anos;LÊ E ESCREVE;ARAÇAGI;2
SEPARADO JUDICIALMENTE;85 a 89 anos;LÊ E ESCREVE;BARRA DE SANTA ROSA;2
SEPARADO JUDICIALMENTE;85 a 89 anos;LÊ E ESCREVE;BAYEUX;3
SEPARADO JUDICIALMENTE;85 a 89 anos;LÊ E ESCREVE;BELÉM DO BREJO DO CRUZ;1
SEPARADO JUDICIALMENTE;85 a 89 anos;LÊ E ESCREVE;BOA VENTURA;1
SEPARADO JUDICIALMENTE;85 a 89 anos;LÊ E ESCREVE;BOM SUCESSO;1
SEPARADO JUDICIALMENTE;85 a 89 anos;LÊ E ESCREVE;BREJO DO CRUZ;1
SEPARADO JUDICIALMENTE;85 a 89 anos;LÊ E ESCREVE;CABEDELO;2
SEPARADO JUDICIALMENTE;85 a 89 anos;LÊ E ESCREVE;CACHOEIRA DOS ÍNDIOS;3
SEPARADO JUDICIALMENTE;85 a 89 anos;LÊ E ESCREVE;CACIMBA DE DENTRO;1
SEPARADO JUDICIALMENTE;85 a 89 anos;LÊ E ESCREVE;CAMPINA GRANDE;14
SEPARADO JUDICIALMENTE;85 a 89 anos;LÊ E ESCREVE;CATOLÉ DO ROCHA;2
SEPARADO JUDICIALMENTE;85 a 89 anos;LÊ E ESCREVE;CUITEGI;2
SEPARADO JUDICIALMENTE;85 a 89 anos;LÊ E ESCREVE;CUITÉ;1
SEPARADO JUDICIALMENTE;85 a 89 anos;LÊ E ESCREVE;CURRAL DE CIMA;1
SEPARADO JUDICIALMENTE;85 a 89 anos;LÊ E ESCREVE;GADO BRAVO;1
SEPARADO JUDICIALMENTE;85 a 89 anos;LÊ E ESCREVE;GUARABIRA;5
SEPARADO JUDICIALMENTE;85 a 89 anos;LÊ E ESCREVE;ITAPORANGA;2
SEPARADO JUDICIALMENTE;85 a 89 anos;LÊ E ESCREVE;JOÃO PESSOA;9
SEPARADO JUDICIALMENTE;85 a 89 anos;LÊ E ESCREVE;LAGOA SECA;1
SEPARADO JUDICIALMENTE;85 a 89 anos;LÊ E ESCREVE;MAMANGUAPE;2
SEPARADO JUDICIALMENTE;85 a 89 anos;LÊ E ESCREVE;MANAÍRA;1
SEPARADO JUDICIALMENTE;85 a 89 anos;LÊ E ESCREVE;MARI;1
SEPARADO JUDICIALMENTE;85 a 89 anos;LÊ E ESCREVE;MATURÉIA;1
SEPARADO JUDICIALMENTE;85 a 89 anos;LÊ E ESCREVE;MOGEIRO;1
SEPARADO JUDICIALMENTE;85 a 89 anos;LÊ E ESCREVE;NATUBA;1
SEPARADO JUDICIALMENTE;85 a 89 anos;LÊ E ESCREVE;NOVA OLINDA;1
SEPARADO JUDICIALMENTE;85 a 89 anos;LÊ E ESCREVE;PATOS;5
SEPARADO JUDICIALMENTE;85 a 89 anos;LÊ E ESCREVE;PEDRAS DE FOGO;1
SEPARADO JUDICIALMENTE;85 a 89 anos;LÊ E ESCREVE;PITIMBU;1
SEPARADO JUDICIALMENTE;85 a 89 anos;LÊ E ESCREVE;POMBAL;2
SEPARADO JUDICIALMENTE;85 a 89 anos;LÊ E ESCREVE;QUEIMADAS;1
SEPARADO JUDICIALMENTE;85 a 89 anos;LÊ E ESCREVE;REMÍGIO;1
SEPARADO JUDICIALMENTE;85 a 89 anos;LÊ E ESCREVE;RIACHO DOS CAVALOS;2
SEPARADO JUDICIALMENTE;85 a 89 anos;LÊ E ESCREVE;SANTA RITA;3
SEPARADO JUDICIALMENTE;85 a 89 anos;LÊ E ESCREVE;SANTA TERESINHA;1
SEPARADO JUDICIALMENTE;85 a 89 anos;LÊ E ESCREVE;SERRA BRANCA;2
SEPARADO JUDICIALMENTE;85 a 89 anos;LÊ E ESCREVE;SERRARIA;1
SEPARADO JUDICIALMENTE;85 a 89 anos;LÊ E ESCREVE;SOLÂNEA;2
SEPARADO JUDICIALMENTE;85 a 89 anos;LÊ E ESCREVE;SOUSA;4
SEPARADO JUDICIALMENTE;85 a 89 anos;LÊ E ESCREVE;SUMÉ;1
SEPARADO JUDICIALMENTE;85 a 89 anos;LÊ E ESCREVE;SÃO BENTO;1
SEPARADO JUDICIALMENTE;85 a 89 anos;LÊ E ESCREVE;SÃO JOSÉ DE PIRANHAS;1
SEPARADO JUDICIALMENTE;85 a 89 anos;LÊ E ESCREVE;SÃO SEBASTIÃO DO UMBUZEIRO;2
SEPARADO JUDICIALMENTE;85 a 89 anos;LÊ E ESCREVE;TAPEROÁ;1
